stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
12hpf,0,0,0,0,0,0,1.96,0
14hpf,2.38,0,0,0,0,0,0,0
19hpf,0,0,0,0,0,0,3.93,0
24hpf,0,0,0,0,0,0,0.86,0
2dpf,3.51,0,20.44,0,4.13,0.6,0,0
3dpf,0.81,0.51,0.29,0,0,0,0,0
5dpf,0,0,0,0,2.77,1.38,0,0.8
10dpf,0.41,0,1.7,0.41,0,0.75,0,0.39
