stage,central_nervous_system,endoderm,intermediate_mesoderm,mesenchyme,paraxial_mesoderm,periderm
16hpf,1.72,0,0,0,0,0
2dpf,1.11,1.19,1.51,0,0,0.48
3dpf,4.99,0.34,0,1.54,0,0
5dpf,0.38,0,0,1.46,0,0.59
10dpf,8.41,0,0,0.45,0.7,0
