stage,central_nervous_system,endoderm,hematopoietic_system,mesenchyme,periderm
2dpf,0,0,0,0,1.04
3dpf,62.88,0,0,7.21,0
5dpf,3.8,0,0.33,3.03,0.62
10dpf,34.74,1.5,0,6.19,0
