stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,9.19,0,0,4.19,22.07,0.67,0.66,4.09
3dpf,105.98,0.34,0,2.81,40.27,0,0.97,1.56
5dpf,5.45,0.48,3.06,0.91,33.24,0.79,1.85,5.48
10dpf,34.79,1.21,0.53,1.84,20.78,0,2.09,1.93
