stage,central_nervous_system,endoderm,hematopoietic_system,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,8.86,0,0,1.31,4.02,1.34,1.18
3dpf,0.34,0,0,0,0,0,0.97
5dpf,0,1.08,0,0,0,0.57,6.56
10dpf,0,0,1.07,0,1.07,0,0.39
