stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,7007.81,195.53,35.87,0,1430.91,128.96,0,342.66,2175.75,2768.47
12hpf,12288.54,409.04,103.09,364.45,3022.33,543.49,33.12,825.27,4690.39,4335.24
14hpf,5050.16,95.82,345.9,452.91,1122.35,720.03,100.85,149.24,1700.45,2189.52
16hpf,3975.67,211.38,447.13,422.14,1338.8,679.59,199.18,265.62,1634.55,2053.52
19hpf,3912.91,30.53,104.57,205.86,556.15,316.61,210.72,102.86,370.76,1282.73
24hpf,4770.91,68.07,963.01,333.59,1172.04,630.68,383.4,52.74,928.41,993.02
2dpf,2526.75,48.52,145.47,222.45,834.42,1678.72,431.34,29.24,390.55,466.36
3dpf,6007.3,90.81,63.03,108.22,104.1,1567.41,74.22,0,97.42,228.19
5dpf,554.25,63.26,176.57,269.73,105.34,1441.8,219.01,53.45,208.37,754.69
10dpf,1865.76,106.56,167.06,191.04,36.68,901.34,86.35,0.42,82.19,135.6
