stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
24hpf,0,0,0,0,0,1.24,0,0
2dpf,0,0,0,4.04,0.69,3.19,1.36,3.28
3dpf,0,0,0,1.15,10.47,0,0.3,0.59
5dpf,0.4,1.12,1.03,0.37,6.25,0.49,0.31,1.67
10dpf,0,0,0,0,19.53,0,0,0.45
