stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
16hpf,1.83,0,0,0,0,0,0,0
24hpf,0,0,0.98,0,0,0,0,0
2dpf,0,0,2.37,0,0,3.18,3.33,0
3dpf,13.69,0.51,14.3,0,0,7.61,0,0
5dpf,1.35,1.19,36.63,0,0.32,12.09,0.42,0.61
10dpf,21.33,3.31,46.72,1.05,0,14.15,0,0
