stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,17.42,0,0,0,0,0,0,0,0,9.64
12hpf,77.99,75.25,0,7.81,47.86,6.5,0,41.42,93.17,40.16
14hpf,96.61,5.34,3.26,7.53,32.64,10.54,0,21.6,82.19,41.75
16hpf,389.76,86.79,25.19,18.54,99.26,41.07,3.57,48.61,272.68,220.63
19hpf,244.37,0,0,1.53,15.28,9.56,12.79,7.98,24.56,39.19
24hpf,313.21,26.88,34.96,25.86,70.46,44.91,57.21,8.32,124.8,113.66
2dpf,925.8,64.16,55.63,117.64,189.1,496.4,127.13,12.37,127.6,191.38
3dpf,1881.13,171.26,26.37,120.57,27.52,652.44,24.79,0,32.26,107.63
5dpf,1047.43,203.02,93.64,485.91,127.91,2190.34,111.4,65.58,222.76,678.96
10dpf,1356.66,464.88,59.25,272.13,80.99,1282.01,45.83,3.12,106.91,162.01
