stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
10hpf,0,0,0,0,0,0,0,9.3
14hpf,2.77,0,0,4.01,0,0,0,0
16hpf,2.45,0,0,0,1.95,0,0,0
19hpf,7.32,0,0,0,0,0,0,0
24hpf,133.6,0,0,0,11.36,0,2.27,0
2dpf,48.89,2.13,3.71,0.84,4.71,15.63,23.51,3.26
3dpf,89.23,0,0,0,0,1.34,3.24,0
5dpf,0.87,0,0,0.65,0.38,2.55,1.07,1.12
10dpf,63.89,0,0,0,0,0.74,0.73,0
