stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,6.22,0,0,0,0.77,0,0,0,0
3dpf,42.76,0,0,0,0.51,1.73,0,1.08,0.51
5dpf,3.85,0,0.56,1.02,0.44,8.86,0.78,4.44,0.31
10dpf,44.34,1.36,0,0,0,1.02,0,0,0
