stage,central_nervous_system,endoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
24hpf,0,0,0,0,0,0,5.01
2dpf,1.86,0,0.56,0,0.5,22.13,57.15
3dpf,1.2,0,0.68,3.75,0,7.53,29.59
5dpf,5.01,0,0,2.03,0,4.57,119.38
10dpf,0.97,0.53,0,2.09,0,1.47,18.63
