stage,central_nervous_system,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,1.91,0,0,0,1.63
3dpf,7.79,0.63,1.35,0,1.05
5dpf,1.15,0,2.92,0.44,2.38
10dpf,10.8,0,3.95,0,0
