stage,central_nervous_system,hematopoietic_system,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
2dpf,0,0,0,0,3.31,0,0,0
3dpf,0.74,0.44,0.3,0,0,0,0,0.37
5dpf,1.1,1.45,0,1.51,0,0.8,0.81,1.5
10dpf,0.5,8.11,0,0.45,0,0,0,0
