stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
2dpf,0,1.05,1.65,0,0.63,0,0,0,0
3dpf,1.02,0.61,0,0.92,2.81,0,0,0,0.77
5dpf,1.77,0.48,2.09,1.57,10.13,0.67,0.53,2.03,2.29
10dpf,0.44,1.54,0.38,1.49,3.88,0.4,0,0.93,2.74
