stage,central_nervous_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,1.05,0.74,0.53,1.61,0.5,0,0
3dpf,61.89,0,0.66,1.38,0,0,0
5dpf,4.86,0,0,1.8,2.58,0.38,2.48
10dpf,30.54,0,1.04,1.34,2.19,0.82,0.58
