stage,central_nervous_system,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,4.29,0.59,4.42,1.17,3.74,0.98
3dpf,20.99,0.71,6.62,0,0.34,0.35
5dpf,2.28,0.7,11.8,0,2.32,2.91
10dpf,6.63,0,1.67,0,0,0
