stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,5.68,0,0.55,0,3.47,6.28,2.66,0.79,9.76
3dpf,19.15,0.55,0.5,1.33,0.43,9.51,0.4,0,0.92
5dpf,2.18,0.46,1.15,0.86,1.6,10.05,0.86,0.69,4.46
10dpf,22.96,2.68,2.31,2.89,0.81,12.1,0.6,0.38,2.53
