stage,central_nervous_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
14hpf,2.46,0,0,0,0,0,0,0
2dpf,6.02,0.67,3.01,1.35,0,0,0.66,1.56
3dpf,8.68,0,0,7.46,0,0,0.44,1.49
5dpf,7.72,1.29,1.08,18.62,0.82,1.2,2.43,5.57
10dpf,5.33,0,0,6.84,0,0,0.94,0.43
