stage,central_nervous_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,0,0,0,0,3.39,1.41,0
3dpf,1.32,1.14,0,5.38,0,0,0.95
5dpf,1.94,0.67,0,1,0.96,0,0.38
10dpf,0,0,0.54,1.93,0,0,0
