stage,central_nervous_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
14hpf,0,0,0,0,0,0,2.56
19hpf,0,0,0,0,0,0,3.13
2dpf,0,0.62,2.57,0,0,0.67,140.55
3dpf,1.63,0.47,0,2.41,0,0,24.11
5dpf,0.6,0,0.79,1.11,0.58,0,121.47
10dpf,0,0,0,1.74,0,0,39.24
