stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,8.53,0,1.76,0,0.99,0.65,0,1.21
3dpf,6.04,0,0,0,0.97,0,1.03,0
5dpf,17.12,0.8,1.37,0.65,1.68,0,2.48,1.76
10dpf,12.12,0,2.02,0,0,0,0,0.8
