stage,central_nervous_system,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,0,0,4.86,1.78,0.76
3dpf,5.03,0.7,0.63,0,0
5dpf,0,0.79,1.63,0,0
10dpf,3.43,0,0.73,0,0
