stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,mesenchyme,notochord,paraxial_mesoderm,periderm
14hpf,2.32,0,0,0,0,0,0,0
2dpf,7.61,0,0,1.36,2.63,0,2.23,5.1
3dpf,15.75,0,0,0.37,6.24,0,0.63,0.81
5dpf,3.28,0,1.36,0.72,8.62,0.35,0.56,1.85
10dpf,25.01,1,0,1.4,4.65,0,0,1.2
