stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,0.7,0,0,0.97,0.52,0,0
3dpf,3.39,0,0,0,0,0,0
5dpf,0,0,0.71,0.94,0,0,0
10dpf,0,0.44,0,0,0,0.4,0.4
