stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,7.99,0,0,0.9,5.04,0,1.18
3dpf,107.42,0.87,0.48,0,0.68,0.3,0
5dpf,1.99,0,0.76,0,0.81,0.64,0
10dpf,91.36,0,0,0,1.01,0,0
