stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
2dpf,2.14,1.38,0.62,0,0.66,1.14,0,0.65,11.88
3dpf,3.21,1.9,0,0,1.01,0,0,0,0.98
5dpf,0.78,12.05,0,0.59,2.12,0.35,0.34,0,10.94
10dpf,3.84,2.71,0.39,0,0,0,0,0,8.08
