stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,4.59,0,0,0,0.75,0,0.58
3dpf,11.12,0,0,0.66,1.69,0.94,0
5dpf,9.76,0.43,0,0,3.76,5.26,0.41
10dpf,5.01,0,1.8,0,2.65,1.67,0.56
