stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,0,0,0,0,0,0,0.92,1.1
3dpf,0.5,0,0,0,4.24,0,0,0
5dpf,0,0,0.56,1.79,1.55,1.65,0,0.77
10dpf,0.83,0.79,0,0.94,0.9,0.41,1.61,0.94
