stage,central_nervous_system,intermediate_mesoderm,mesenchyme,periderm
2dpf,0.63,0.72,0,0
3dpf,5.26,0.5,0.33,0
5dpf,0.67,0,0.36,0.29
10dpf,0.75,0,0,0
