stage,central_nervous_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,1.06,15.2,7.54,22.17,1.02,12.67,0.51
3dpf,5.82,3.04,0.97,2.49,0,1.37,0.7
5dpf,0.88,6.04,0,2.63,0,1.55,2.34
10dpf,0.67,3,0,1.42,0,0.55,0
