stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
14hpf,0,0,0,0,3.58,0,0,0,0
2dpf,2.13,0,1.4,0,0,0,0,0,0
5dpf,2.2,1.61,321.14,0.29,11.37,4.75,0.75,0.93,2.14
10dpf,1.4,0,0,0,0,0,0,0,0
