stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
12hpf,0,0,0,0,0,0,0,1.84
2dpf,0.74,0.49,1.05,0.78,0.94,0,0.5,105.71
3dpf,1.11,0.88,0,0,1.41,0,0,9.94
5dpf,0.94,1.79,1.65,0,2.7,0,0.32,67.14
10dpf,0.67,0.42,0,0,0.43,0.48,0,10.66
