stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
24hpf,0,7.47,0,0,0,0,0
2dpf,2.15,22.39,0,0,0,0,0.48
3dpf,1.42,3.63,0.69,0,0,0,0.41
5dpf,0.54,47.46,1.64,1,1.96,0.71,3.9
10dpf,2.14,30.37,0,0.39,0,0,4.22
