stage,central_nervous_system,mesenchyme,paraxial_mesoderm,periderm
2dpf,1.16,0.5,0.71,1.53
3dpf,7.03,0.44,0,0
5dpf,1.54,1.41,0.43,0.36
10dpf,10.34,0.42,0,0
