stage,central_nervous_system,intermediate_mesoderm,mesenchyme,periderm
2dpf,1.22,0,0,0.69
3dpf,0.66,0.31,0,0
5dpf,0.36,0,0,0
10dpf,2.05,0,1.14,1.58
