stage,central_nervous_system,lateral_mesoderm,mesenchyme,neural_crest,periderm
2dpf,1.33,0.52,0.75,0.72,3.15
3dpf,3.49,0,0.48,0,0.71
5dpf,0,0,1.37,0,0.64
10dpf,2.27,0,2.2,0,0
