stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,1.52,0,0,12.15,56.53,6.72,25.36,0
3dpf,1.44,0,0,3.24,40.68,0,3.14,0.84
5dpf,1.05,0,3.07,5.7,90.94,2.07,13.79,0.47
10dpf,0,0.42,1.5,5.63,39.72,4.02,1.51,0.84
