stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
24hpf,1.1,0,0,0,0,0,0,0
2dpf,27.64,0,0,0,0.48,1.88,2.1,1.76
3dpf,49.5,0,0,0,0,2.48,0,0.32
5dpf,3.22,0.43,1,0.78,0.5,9.01,0,2.68
10dpf,61.38,1.1,0,0,0,0.48,0,0.58
