stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
24hpf,0,0,0,2.51,0.83,0,0,0
2dpf,8.26,0.81,1,6.63,1.66,4.12,0.86,2.4
3dpf,1.17,0,0,0.67,0.57,7.92,1.26,0
5dpf,8.26,0.84,1.53,5.25,1.42,14.69,1.8,4.33
10dpf,9.52,1.98,0,2.73,1.26,1.98,0.71,3.53
