stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,21.63,1.14,1.9,10.2,1.07,2.1,2.33,4.3
3dpf,15.17,0,0,0.66,17.11,0.87,0.37,0.52
5dpf,2.07,1.52,0.62,2.12,18.16,0.53,2.03,1.02
10dpf,14.64,0.55,1.27,1.13,13.36,1.1,0.72,0
