stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
12hpf,1.79,0,0,0,0,0,0,0
19hpf,0,0,2.11,0,0,0,0,0
24hpf,1,0,0,0,0,0,0,0
2dpf,42.53,0.82,3.39,0,1.31,0,0,1
3dpf,18.25,0.29,1.84,0.9,2.38,0,0.42,0.64
5dpf,16.92,0,0.62,0.86,2.32,0,0,0.88
10dpf,12.6,0,2.58,0,0,1.52,0,0
