stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
24hpf,0,0,0,0,0.95,0,0,0
2dpf,0,0,3.56,0.79,1.81,3.65,0,0.48
3dpf,4.75,0,2.54,0,0,2.55,0,0
5dpf,1.57,0,15.83,1.61,0,2.34,1,0
10dpf,0.56,0.41,10.43,0.38,0,1.34,0,0
