stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,13.19,0,0,0,45.92,0,0,32.42,167.36,0
12hpf,4.34,2.37,0,89.89,343.44,77.19,0,18.82,1398.74,1.77
14hpf,755.18,2.24,28.18,34.37,282.43,75.61,0,66.98,1284.31,50.75
16hpf,1014.22,74.78,4.12,69.03,280.08,253.41,6.65,110.26,1721.35,69.56
19hpf,2291.53,51.37,1.52,57.52,269.82,228.21,1.66,25.39,963.51,12.31
24hpf,1056.8,35.28,33.46,34.12,461.51,255.26,13.69,192.96,8605.26,105.2
2dpf,540.93,20.52,9.95,51.16,996.17,3083.13,72.07,12.72,1237.09,81.95
3dpf,372.78,388.9,8.97,3.52,374.98,2908.46,5.03,0,423.39,55.55
5dpf,138.82,565.88,38.63,95.99,883.84,4680.59,71.71,8.97,1307.8,407.81
10dpf,481.26,864.98,27.31,71.35,884.63,5001.47,127.06,6.36,998.07,80.44
