stage,central_nervous_system,endoderm,hematopoietic_system,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
12hpf,0,0,0,2.28,12.14,0,0
24hpf,1.26,0,0,0,0,0,0
2dpf,1.07,0,0.93,2.28,0,0,0
3dpf,4.81,0,0.29,0,7.9,0,0
5dpf,0,0.38,4,0,24.95,0.82,1.25
10dpf,5.11,0.95,1.78,1.67,7.68,0,0
