stage,central_nervous_system,endoderm,hematopoietic_system,mesenchyme,paraxial_mesoderm,periderm
2dpf,0,0,0,0,1.55,0
3dpf,1.68,0.42,0.54,0,0,0.36
5dpf,1.05,6.5,0,2.83,0,0.93
10dpf,8.36,3.61,0.85,0,0,0
