stage,central_nervous_system,endoderm,hematopoietic_system,mesenchyme,periderm
24hpf,11.43,0,0,0,0
2dpf,0,0,0,0.74,1.17
3dpf,20.15,0.48,0,0.65,0
5dpf,0,0,0.31,0.59,0.44
10dpf,2.03,0,0,2.29,0
