stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
14hpf,0,0,0,0,0,0,0,4.79
2dpf,2.33,0.82,0.93,0,0,0,0,38.1
3dpf,2.69,2.57,0,0,0,0,0,14.36
5dpf,7.03,5.15,0.32,0.39,0.52,0.57,0.74,34.53
10dpf,6.09,2.5,0.64,0,0,0,0,3.83
