stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
24hpf,0.98,0,0,0,0,0,0,0
2dpf,4.97,0,0.76,0,1.54,0,0,0.76
3dpf,81.07,1.47,0,0.3,2.71,0,0,2.54
5dpf,10.26,12.96,3.62,0.77,9.26,0.47,0,2.12
10dpf,82.06,19.91,4.29,0,2.25,0,0.87,0
