stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,0.62,0,1.82,1.51,2.28,0.58,0.49
3dpf,0.64,0,0,0,0,0.41,0.75
5dpf,0,0,0.73,0,0,1.33,1.59
10dpf,1.8,1.17,0,0,0,0.46,0.67
