stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,1484.19,22.01,11.08,0,328.58,20.41,0,0,765.3,634.17
12hpf,2301.16,103.35,10.09,57.74,561.32,120.27,10.23,84.18,1205.56,934.45
14hpf,757.46,12.08,9.18,28.34,126.12,24.67,17.54,6.92,289.95,149.41
16hpf,906.84,38.16,44.02,34.7,345.7,42.3,25.87,43.97,351.03,209.84
19hpf,693.66,0,3.79,5.05,114.55,12.7,6.37,0,41.15,56.65
24hpf,273.08,2.88,29.09,14.39,114.02,18.01,5.56,0,20.77,23.42
2dpf,196.5,7.29,20.92,23.34,120.53,66.85,20.16,0.49,25.49,28.31
3dpf,348.27,13.16,3.86,12.56,11.64,58.41,5.42,0,6.16,11.52
5dpf,41.28,1.77,22,6.47,14.65,73.17,9.49,0.96,9.59,29
10dpf,79.19,1.43,13.3,4.12,4.14,25.43,1.09,0,0.9,3.6
