stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,periderm
24hpf,0,0.9,0,0,0,0,0,0
2dpf,0,0,0.71,0,1.05,0.65,1.13,0.51
3dpf,0.39,0,0.3,2.03,0.56,6.51,0,0
5dpf,0,0,3.35,14.27,2.57,11.86,0,0.37
10dpf,0,1.23,0.85,6.11,9.78,12.16,0,0
