stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,10.52,0,5.47,1.19,18.64,1.48,2.6,0.86
3dpf,3.66,0,0.66,0.95,2.54,0.44,0,0
5dpf,0.29,0.65,0.31,0,1.69,0.95,0.37,1.21
10dpf,2.1,0,0.37,0,0.52,0,0,0
