stage,central_nervous_system,mesenchyme,paraxial_mesoderm,periderm
12hpf,1.93,0,0,0
2dpf,0.5,0,0,0
3dpf,1.85,0.64,0.29,0
5dpf,2.59,0,0,2
10dpf,3.04,0,0,4.29
