stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,0,0,0.95,0,0,0,0,1.97
3dpf,70.08,0,1.25,0,2.59,0,0.36,2.05
5dpf,2.9,0.97,1.03,0.59,7.41,3.07,2.13,10.73
10dpf,105.68,4.99,0,0,0,0,0,1.76
