stage,central_nervous_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
2dpf,11.75,3.76,0,0.92,2.03,0,0,0
3dpf,62,0,0,3.63,0,0,0,0
5dpf,1.88,1.24,0,10.04,0.79,0.31,1.34,0.29
10dpf,33.94,0,0.38,1.5,0,0,0,0
