stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,0.54,0,4.03,0.58,0,0,0,0.5
3dpf,0.97,1.9,0,1.15,0,0.59,0,0
5dpf,1.89,16.8,6.31,11.53,0.51,16.14,2,7.5
10dpf,2.91,3.76,5.9,2.43,0,1.16,0,0
