stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,15.92,0,0,1.37,2.8,0,0
3dpf,49.33,0,0.42,0,1.07,0,0
5dpf,4.76,0,0,0,3.9,0.48,1.47
10dpf,15.07,0.85,0,0,0.5,0,0
