stage,central_nervous_system,intermediate_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,1.44,0.9,1.39,0,0.66
3dpf,1.13,0,1.25,0,0.29
5dpf,0.8,0,0.41,0.95,2.29
10dpf,1.97,0,0.54,0,0.43
