stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
24hpf,2.62,0,0.87,0,0,0,0,0
2dpf,7.22,0,0,2.33,4.43,0,2.42,1.2
3dpf,252.45,0,0,0,1.02,0,0.3,0.59
5dpf,8.26,0.53,2.56,0,5.59,1.91,1.84,1.42
10dpf,149.24,0.42,0,0,2.61,0,0,0.42
