stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
2dpf,9.13,1.12,0,0.65,3.87,0,0.51,0.73,5.2
3dpf,8.11,0,1.46,0.38,6.18,0,0,0,3.61
5dpf,3.64,0.35,0,0,2.91,0.56,0,0,18.65
10dpf,3.04,0,0,0,0,0,0,0,1.93
