stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,mesenchyme,paraxial_mesoderm,periderm
3dpf,1.08,0,0,0,1.25,0,0.89
5dpf,0.45,0.77,0.59,0.34,2.16,0.39,0.33
10dpf,2.06,0,0,0,1.75,0,0.45
