stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,mesenchyme,periderm
2dpf,1.4,0,1,0,2.81
3dpf,0.45,0,0,1.02,0.64
5dpf,2.24,0,0,0.84,17.84
10dpf,13.24,4.36,0,1.24,25.97
