stage,central_nervous_system,endoderm,hematopoietic_system,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
14hpf,8.74,0,0,0,0,0,0
16hpf,10.52,0,0,0,0,0,0
19hpf,1.58,0,0,0,0,0,0
24hpf,5.77,0,0,0,0,0,0
2dpf,39.21,0,0,0,2.19,0,0.7
3dpf,9.52,0.43,0,1.24,7.59,0.45,4.99
5dpf,30.58,2.97,0.37,1.85,3.83,0.83,39.87
10dpf,12.87,1.67,0,0.96,1.34,0,8.13
